frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code,anomaly
1762618243.960062000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000577000,,68,,,,,False,,128,,,,-1
1762618243.960829000,172.17.18.70,172.17.23.255,472,,55286.0,17,0.000589000,,458,,,,,False,,128,,,,-1
1762618243.960945000,172.17.17.31,224.0.0.251,93,,63157.0,17,0.000116000,,79,,,,,False,,1,,,,-1
1762618243.961842000,172.17.17.31,224.0.0.251,88,,63157.0,17,0.000539000,,74,,,,,False,,1,,,,-1
1762618243.962178000,172.17.17.31,224.0.0.251,93,,63157.0,17,0.000000000,,79,,,,,False,,1,,,,-1
1762618243.963176000,172.17.20.64,239.255.255.250,212,,57182.0,17,0.000298000,,198,,,,,False,,1,,*,,-1
1762618243.963521000,172.17.17.31,224.0.0.251,88,,63157.0,17,0.000345000,,74,,,,,False,,1,,,,-1
1762618243.963864000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.964300000,172.17.20.237,239.255.255.250,213,,60713.0,17,0.000436000,,199,,,,,False,,1,,*,,-1
1762618244.159374000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.159374000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.159519000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000145000,,68,,,,,False,,128,,,,-1
1762618244.159606000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.159918000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000312000,,68,,,,,False,,128,,,,-1
1762618244.160163000,172.17.17.31,224.0.0.251,84,,63157.0,17,0.000245000,,70,,,,,False,,1,,,,-1
1762618244.161103000,172.17.17.31,224.0.0.251,84,,63157.0,17,0.000479000,,70,,,,,False,,1,,,,-1
1762618244.162309000,172.17.23.136,224.0.0.252,75,,64895.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618244.164243000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000403000,,68,,,,,False,,128,,,,-1
1762618244.365753000,172.17.23.136,224.0.0.252,75,,52508.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618244.365753000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.365753000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.365753000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.365753000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.369276000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.369276000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.370789000,172.17.22.181,239.255.255.250,167,,50779.0,17,0.000000000,,153,,,,,False,,255,,*,,-1
1762618244.570970000,172.17.20.42,239.255.255.250,212,,51114.0,17,0.197363000,,198,,,,,False,,1,,*,,-1
1762618244.570970000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.573216000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.002246000,,68,,,,,False,,128,,,,-1
1762618244.641503000,172.17.19.207,35.186.224.40,97,59559.0,,6,0.068194000,0x0018,83,,8,130,121,True,254,128,,,,-1
1762618244.672541000,172.17.19.207,239.255.255.250,212,,55384.0,17,0.021598000,,198,,,,,False,,1,,*,,-1
1762618244.774656000,172.17.18.245,239.255.255.250,215,,43833.0,17,0.000369000,,201,,,,,True,,1,,*,,-1
1762618244.774938000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000282000,,68,,,,,False,,128,,,,-1
1762618244.774938000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.774938000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.774988000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000050000,,68,,,,,False,,128,,,,-1
1762618244.775052000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000064000,,68,,,,,False,,128,,,,-1
1762618244.783276000,172.17.19.207,35.186.224.40,54,59559.0,,6,0.008109000,0x0010,40,,8,173,161,True,254,128,,,,-1
1762618244.978192000,172.17.23.136,224.0.0.252,75,,52508.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618244.978857000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000665000,,68,,,,,False,,128,,,,-1
1762618244.978937000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000080000,,68,,,,,False,,128,,,,-1
1762618244.979483000,172.17.20.64,239.255.255.250,212,,57182.0,17,0.000546000,,198,,,,,False,,1,,*,,-1
1762618244.979483000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.979483000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618244.980242000,172.17.20.237,239.255.255.250,213,,60713.0,17,0.000000000,,199,,,,,False,,1,,*,,-1
1762618244.980507000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000265000,,68,,,,,False,,128,,,,-1
1762618245.185669000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.205162000,,68,,,,,False,,128,,,,-1
1762618245.185669000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.185669000,172.17.23.136,224.0.0.252,75,,61231.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618245.185669000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.185669000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.388063000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.389563000,172.17.21.59,239.255.255.250,212,,62377.0,17,0.001500000,,198,,,,,False,,1,,*,,-1
1762618245.389563000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.389563000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.390111000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000126000,,68,,,,,False,,128,,,,-1
1762618245.390111000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.391093000,172.17.20.42,239.255.255.250,212,,51114.0,17,0.000982000,,198,,,,,False,,1,,*,,-1
1762618245.594345000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000360000,,68,,,,,False,,128,,,,-1
1762618245.594402000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000057000,,68,,,,,False,,128,,,,-1
1762618245.594423000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000021000,,68,,,,,False,,128,,,,-1
1762618245.594476000,172.17.20.157,239.255.255.250,167,,51563.0,17,0.000000000,,153,,,,,False,,255,,*,,-1
1762618245.594831000,172.17.23.136,224.0.0.252,75,,61231.0,17,0.000131000,,61,,,,,False,,1,,,,-1
1762618245.595256000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000104000,,68,,,,,False,,128,,,,-1
1762618245.595256000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.798696000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000687000,,68,,,,,False,,128,,,,-1
1762618245.798911000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000215000,,68,,,,,False,,128,,,,-1
1762618245.798911000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618245.799164000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000253000,,68,,,,,False,,128,,,,-1
1762618245.799569000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000405000,,68,,,,,False,,128,,,,-1
1762618245.876605000,172.17.19.207,172.17.16.1,66,58824.0,,6,0.077036000,0x0002,52,,106,0,0,True,65535,128,,,,-1
1762618245.876900000,172.17.19.207,172.17.16.1,66,58825.0,,6,0.000295000,0x0002,52,,107,0,0,True,65535,128,,,,-1
1762618245.880458000,172.17.19.207,172.17.16.1,54,58825.0,,6,0.000176000,0x0010,40,,107,1,1,True,65280,128,,,,-1
1762618245.880534000,172.17.19.207,172.17.16.1,54,58824.0,,6,0.000076000,0x0010,40,,106,1,1,True,65280,128,,,,-1
1762618245.880653000,172.17.19.207,172.17.16.1,56,58825.0,,6,0.000119000,0x0018,42,,107,1,1,True,65280,128,,,,-1
1762618245.880763000,172.17.19.207,172.17.16.1,91,58825.0,,6,0.000110000,0x0018,77,,107,3,1,True,65280,128,,,,-1
1762618245.880822000,172.17.19.207,172.17.16.1,56,58824.0,,6,0.000059000,0x0018,42,,106,1,1,True,65280,128,,,,-1
1762618245.880850000,172.17.19.207,172.17.16.1,91,58824.0,,6,0.000028000,0x0018,77,,106,3,1,True,65280,128,,,,-1
1762618245.882762000,172.17.19.207,172.17.16.1,54,58824.0,,6,0.000564000,0x0011,40,,106,40,122,True,65280,128,,,,-1
1762618245.884647000,172.17.19.207,172.17.16.1,54,58824.0,,6,0.000187000,0x0010,40,,106,41,123,True,65280,128,,,,-1
1762618245.888139000,172.17.19.207,172.17.16.1,54,58825.0,,6,0.000704000,0x0011,40,,107,40,163,True,65280,128,,,,-1
1762618245.888908000,172.17.19.207,13.107.5.93,66,58826.0,,6,0.000769000,0x0002,52,,108,0,0,True,65535,128,,,,-1
1762618245.889817000,172.17.19.207,172.17.16.1,54,58825.0,,6,0.000063000,0x0010,40,,107,41,164,True,65280,128,,,,-1
1762618245.894207000,172.17.19.207,13.107.5.93,54,58826.0,,6,0.000108000,0x0010,40,,108,1,1,True,65280,128,,,,-1
1762618245.895245000,172.17.19.207,13.107.5.93,1815,58826.0,,6,0.001038000,0x0018,1801,,108,1,1,True,65280,128,,,,-1
1762618245.903924000,172.17.19.207,13.107.5.93,661,58826.0,,6,0.002857000,0x0018,647,,108,1762,100,True,65280,128,,,,-1
1762618245.912003000,172.17.19.207,13.107.5.93,54,58826.0,,6,0.000066000,0x0010,40,,108,2369,3020,True,65280,128,,,,-1
1762618245.914245000,172.17.19.207,13.107.5.93,54,58826.0,,6,0.000130000,0x0010,40,,108,2369,5940,True,65280,128,,,,-1
1762618245.920471000,172.17.19.207,13.107.5.93,128,58826.0,,6,0.005186000,0x0018,114,,108,2369,6134,True,65280,128,,,,-1
1762618245.920719000,172.17.19.207,13.107.5.93,146,58826.0,,6,0.000248000,0x0018,132,,108,2443,6134,True,65280,128,,,,-1
1762618245.920984000,172.17.19.207,13.107.5.93,681,58826.0,,6,0.000265000,0x0018,667,,108,2535,6134,True,65280,128,,,,-1
1762618245.926294000,172.17.19.207,13.107.5.93,54,58826.0,,6,0.000063000,0x0010,40,,108,3162,6686,True,64768,128,,,,-1
1762618245.926460000,172.17.19.207,13.107.5.93,85,58826.0,,6,0.000166000,0x0018,71,,108,3162,6686,True,64768,128,,,,-1
1762618246.003106000,172.17.18.150,224.0.0.252,72,,51588.0,17,0.000000000,,58,,,,,False,,1,,,,-1
1762618246.005147000,172.17.18.150,224.0.0.252,72,,62828.0,17,0.000000000,,58,,,,,False,,1,,,,-1
1762618246.005147000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618246.005147000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618246.005147000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618246.005447000,172.17.23.136,224.0.0.252,75,,62284.0,17,0.000300000,,61,,,,,False,,1,,,,-1
1762618246.005522000,172.17.20.237,239.255.255.250,213,,60713.0,17,0.000008000,,199,,,,,False,,1,,*,,-1
1762618246.005649000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000127000,,68,,,,,False,,128,,,,-1
1762618246.005666000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000017000,,68,,,,,False,,128,,,,-1
1762618246.062587000,172.17.19.207,13.107.5.93,54,58826.0,,6,0.054140000,0x0010,40,,108,3805,7496,True,65280,128,,,,-1
1762618246.101962000,172.17.19.207,35.223.238.178,336,58271.0,,6,0.039375000,0x0018,322,,84,109010,5316,True,64256,128,,,,-1
1762618246.207391000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000408000,,68,,,,,False,,128,,,,-1
1762618246.207527000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000136000,,68,,,,,False,,128,,,,-1
1762618246.207943000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000196000,,68,,,,,False,,128,,,,-1
1762618246.239852000,172.17.19.207,104.26.7.95,121,58415.0,,6,0.031075000,0x0018,107,,3,1021,4331,True,253,128,,,,-1
1762618246.411807000,172.17.21.59,239.255.255.250,212,,62377.0,17,0.164177000,,198,,,,,False,,1,,*,,-1
1762618246.412595000,172.17.18.150,224.0.0.252,72,,51588.0,17,0.000182000,,58,,,,,False,,1,,,,-1
1762618246.414289000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000386000,,68,,,,,False,,128,,,,-1
1762618246.414350000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000061000,,68,,,,,False,,128,,,,-1
1762618246.414890000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000198000,,68,,,,,False,,128,,,,-1
1762618246.415288000,172.17.23.136,224.0.0.252,75,,62284.0,17,0.000299000,,61,,,,,False,,1,,,,-1
1762618246.415732000,172.17.20.42,239.255.255.250,212,,51114.0,17,0.000444000,,198,,,,,False,,1,,*,,-1
1762618246.441461000,172.17.19.207,35.223.238.178,55,64950.0,,6,0.024065000,0x0010,41,,13,1043,269,True,510,128,1,,,-1
1762618246.460064000,172.17.19.207,35.223.238.178,54,58271.0,,6,0.018603000,0x0010,40,,84,109292,5619,True,64000,128,,,,-1
1762618246.511184000,172.17.19.207,35.190.80.1,55,60038.0,,6,0.051120000,0x0010,41,,62,272,121,True,255,128,1,,,-1
1762618246.511324000,172.17.19.207,35.190.80.1,55,62169.0,,6,0.000140000,0x0010,41,,63,265,121,True,253,128,1,,,-1
1762618246.519599000,172.17.19.207,104.26.7.95,54,58415.0,,6,0.000095000,0x0010,40,,3,1088,4750,True,252,128,,,,-1
1762618246.521303000,172.17.19.207,104.26.7.95,89,58415.0,,6,0.001704000,0x0018,75,,3,1088,4750,True,252,128,,,,-1
1762618246.526525000,172.17.19.207,13.107.213.58,55,58261.0,,6,0.000109000,0x0010,41,,80,2869,69259,True,65280,128,1,,,-1
1762618246.616402000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000101000,,68,,,,,False,,128,,,,-1
1762618246.616617000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000215000,,68,,,,,False,,128,,,,-1
1762618246.618049000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618246.624603000,172.17.19.207,142.251.221.164,1292,,55787.0,17,0.006554000,,1278,,,,,True,,128,,,,-1
1762618246.624728000,172.17.19.207,142.251.221.164,1292,,55787.0,17,0.000125000,,1278,,,,,True,,128,,,,-1
1762618246.624950000,172.17.19.207,142.251.221.164,124,,55787.0,17,0.000222000,,110,,,,,True,,128,,,,-1
1762618246.652619000,172.17.19.207,142.251.221.164,1292,,55787.0,17,0.021548000,,1278,,,,,True,,128,,,,-1
1762618246.665670000,172.17.19.207,142.251.221.164,1292,,55787.0,17,0.000865000,,1278,,,,,True,,128,,,,-1
1762618246.665887000,172.17.19.207,142.251.221.164,73,,55787.0,17,0.000217000,,59,,,,,True,,128,,,,-1
1762618246.678152000,172.17.19.207,142.251.221.164,73,,55787.0,17,0.000349000,,59,,,,,True,,128,,,,-1
1762618246.821156000,172.17.18.245,239.255.255.250,215,,43833.0,17,0.139816000,,201,,,,,True,,1,,*,,-1
1762618246.821512000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000356000,,68,,,,,False,,128,,,,-1
1762618246.821628000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000116000,,68,,,,,False,,128,,,,-1
1762618247.099926000,172.17.19.207,35.223.238.178,55,64949.0,,6,0.275978000,0x0010,41,,15,414,55761,True,511,128,1,,,-1
1762618247.237587000,172.17.23.136,224.0.0.252,75,,51035.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618247.237587000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618247.237587000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618247.237587000,172.17.23.76,224.0.0.252,66,,62775.0,17,0.000000000,,52,,,,,False,,1,,,,-1
1762618247.237587000,172.17.17.31,224.0.0.251,75,,63157.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618247.237587000,172.17.17.31,224.0.0.251,75,,63157.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618247.237587000,172.17.20.237,239.255.255.250,213,,60713.0,17,0.000000000,,199,,,,,False,,1,,*,,-1
1762618247.240570000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000309000,,68,,,,,False,,128,,,,-1
1762618247.240612000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000007000,,68,,,,,False,,128,,,,-1
1762618247.240676000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000064000,,68,,,,,False,,128,,,,-1
1762618247.438290000,172.17.23.76,224.0.0.252,66,,62775.0,17,0.000000000,,52,,,,,False,,1,,,,-1
1762618247.438290000,172.17.23.76,239.255.255.250,179,,62778.0,17,0.000000000,,165,,,,,False,,4,,*,,-1
1762618247.438290000,172.17.20.42,239.255.255.250,212,,51114.0,17,0.000000000,,198,,,,,False,,1,,*,,-1
1762618247.641720000,172.17.16.108,172.17.23.255,82,,52969.0,17,0.201175000,,68,,,,,False,,128,,,,-1
1762618247.642169000,172.17.23.141,239.255.255.250,698,,53843.0,17,0.000449000,,684,,,,,False,,1,,,,-1
1762618247.642481000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000312000,,68,,,,,False,,128,,,,-1
1762618247.642551000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000070000,,68,,,,,False,,128,,,,-1
1762618247.643371000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000400000,,68,,,,,False,,128,,,,-1
1762618247.846644000,172.17.23.136,224.0.0.252,75,,61790.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618247.847308000,172.17.23.76,224.0.0.252,66,,51544.0,17,0.000000000,,52,,,,,False,,1,,,,-1
1762618247.849953000,172.17.20.17,172.17.23.255,82,,61577.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618247.850063000,172.17.20.17,255.255.255.255,82,,61576.0,17,0.000110000,,68,,,,,False,,128,,,,-1
1762618247.850795000,172.17.20.157,239.255.255.250,167,,51563.0,17,0.000338000,,153,,,,,False,,255,,*,,-1
1762618247.851747000,172.17.23.141,239.255.255.250,698,,53843.0,17,0.000000000,,684,,,,,False,,1,,,,-1
1762618247.852211000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000113000,,68,,,,,False,,128,,,,-1
1762618248.053285000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618248.259428000,172.17.17.68,239.255.255.250,212,,55190.0,17,0.001360000,,198,,,,,False,,1,,*,,-1
1762618248.260070000,172.17.23.76,224.0.0.252,66,,51544.0,17,0.000108000,,52,,,,,False,,1,,,,-1
1762618248.260728000,172.17.23.141,239.255.255.250,698,,53843.0,17,0.000000000,,684,,,,,False,,1,,,,-1
1762618248.261958000,172.17.23.197,224.0.0.252,69,,57090.0,17,0.000366000,,55,,,,,False,,1,,,,-1
1762618248.262792000,172.17.23.197,224.0.0.252,69,,54014.0,17,0.000397000,,55,,,,,False,,1,,,,-1
1762618248.424836000,172.17.19.207,52.123.173.247,111,62936.0,,6,0.161505000,0x0018,97,,75,58,47,True,251,128,,,,-1
1762618248.461338000,172.17.21.59,239.255.255.250,212,,62377.0,17,0.036502000,,198,,,,,False,,1,,*,,-1
1762618248.461338000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618248.461338000,172.17.23.136,224.0.0.252,75,,61790.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618248.584766000,172.17.19.207,52.123.173.247,54,62936.0,,6,0.055898000,0x0010,40,,75,115,93,True,250,128,,,,-1
1762618248.665308000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.080542000,,68,,,,,False,,128,,,,-1
1762618248.666168000,172.17.23.136,224.0.0.252,75,,60894.0,17,0.000308000,,61,,,,,False,,1,,,,-1
1762618248.667765000,172.17.23.197,224.0.0.252,69,,54014.0,17,0.000000000,,55,,,,,False,,1,,,,-1
1762618248.668075000,172.17.23.197,224.0.0.252,69,,57090.0,17,0.000310000,,55,,,,,False,,1,,,,-1
1762618248.870145000,172.17.21.137,172.17.23.255,82,,49665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618248.873068000,172.17.23.76,224.0.0.252,66,,53496.0,17,0.000238000,,52,,,,,False,,1,,,,-1
1762618248.877556000,172.17.19.207,140.82.113.26,99,63541.0,,6,0.000306000,0x0018,85,,41,32,68,True,254,128,,,,-1
1762618249.076711000,172.17.23.76,224.0.0.252,66,,53496.0,17,0.000000000,,52,,,,,False,,1,,,,-1
1762618249.079084000,172.17.23.136,224.0.0.252,75,,60894.0,17,0.002373000,,61,,,,,False,,1,,,,-1
1762618249.281220000,172.17.23.141,239.255.255.250,698,,53843.0,17,0.000015000,,684,,,,,False,,1,,,,-1
1762618249.283275000,172.17.17.68,239.255.255.250,212,,55190.0,17,0.000924000,,198,,,,,False,,1,,*,,-1
1762618249.292522000,172.17.19.207,4.190.204.124,111,58803.0,,6,0.007190000,0x0018,97,,76,58,47,False,255,128,,,,-1
1762618249.334120000,172.17.19.207,192.34.20.166,55,58575.0,,6,0.013583000,0x0010,41,,99,4267,16574,True,65280,128,1,,,-1
1762618249.355878000,172.17.19.207,57.144.211.33,182,57042.0,,6,0.021758000,0x0018,168,,4,1678,3502,True,252,128,,,,-1
1762618249.357120000,172.17.19.207,57.144.211.33,183,57042.0,,6,0.001242000,0x0018,169,,4,1806,3502,True,252,128,,,,-1
1762618249.357228000,172.17.19.207,57.144.211.33,101,57042.0,,6,0.000108000,0x0018,87,,4,1935,3502,True,252,128,,,,-1
1762618249.475693000,172.17.19.207,4.190.204.124,54,58803.0,,6,0.052595000,0x0010,40,,76,115,93,False,255,128,,,,-1
1762618249.487278000,172.17.23.136,224.0.0.252,75,,59911.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618249.563319000,172.17.19.207,49.44.131.49,55,62406.0,,6,0.022230000,0x0010,41,,23,1,1,True,511,128,1,,,-1
1762618249.615225000,172.17.19.207,57.144.211.33,54,57042.0,,6,0.000061000,0x0010,40,,4,1982,3998,True,250,128,,,,-1
1762618249.648793000,172.17.19.207,192.34.20.166,55,58576.0,,6,0.033568000,0x0010,41,,100,4225,19491,True,65280,128,1,,,-1
1762618249.896285000,172.17.23.136,224.0.0.252,75,,59911.0,17,0.000134000,,61,,,,,False,,1,,,,-1
1762618250.307795000,172.17.17.68,239.255.255.250,212,,55190.0,17,0.000014000,,198,,,,,False,,1,,*,,-1
1762618250.308034000,172.17.16.39,239.255.255.250,167,,57009.0,17,0.000239000,,153,,,,,False,,255,,*,,-1
1762618250.309110000,172.17.23.136,224.0.0.252,75,,56596.0,17,0.000086000,,61,,,,,False,,1,,,,-1
1762618250.714762000,172.17.23.136,224.0.0.252,75,,56596.0,17,0.000217000,,61,,,,,False,,1,,,,-1
1762618250.883765000,172.17.19.207,140.82.113.26,54,63541.0,,6,0.168926000,0x0011,40,,41,77,68,True,254,128,,,,-1
1762618250.920634000,172.17.23.76,224.0.0.252,66,,61979.0,17,0.001368000,,52,,,,,False,,1,,,,-1
1762618250.922130000,172.17.23.76,239.255.255.250,179,,62778.0,17,0.001496000,,165,,,,,False,,4,,*,,-1
1762618250.922130000,172.17.23.76,224.0.0.252,66,,61979.0,17,0.000000000,,52,,,,,False,,1,,,,-1
1762618250.922130000,172.17.23.76,239.255.255.250,179,,62778.0,17,0.000000000,,165,,,,,False,,4,,*,,-1
1762618250.922130000,172.17.23.76,239.255.255.250,179,,62778.0,17,0.000000000,,165,,,,,False,,4,,*,,-1
1762618251.004755000,172.17.19.207,172.17.16.1,76,,61943.0,17,0.082625000,,62,,,,,False,,128,,,,-1
1762618251.005042000,172.17.19.207,172.17.16.1,76,,59609.0,17,0.000287000,,62,,,,,False,,128,,,,-1
1762618251.036050000,172.17.19.207,140.82.114.25,66,55248.0,,6,0.001975000,0x0002,52,,109,0,0,True,65535,128,,,,-1
1762618251.124594000,172.17.23.141,239.255.255.250,698,,53843.0,17,0.000000000,,684,,,,,False,,1,,,,-1
1762618251.126232000,172.17.23.136,224.0.0.252,75,,60235.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618251.328282000,172.17.17.68,239.255.255.250,212,,55190.0,17,0.000057000,,198,,,,,False,,1,,*,,-1
1762618251.333078000,172.17.19.207,140.82.114.25,54,55248.0,,6,0.000141000,0x0010,40,,109,1,1,True,65280,128,,,,-1
1762618251.333941000,172.17.19.207,140.82.114.25,1847,55248.0,,6,0.000863000,0x0018,1833,,109,1,1,True,65280,128,,,,-1
1762618251.535856000,172.17.19.207,140.82.113.26,54,63541.0,,6,0.000105000,0x0014,40,,41,78,92,True,0,128,,,,-1
1762618251.595462000,172.17.19.207,140.82.114.25,54,55248.0,,6,0.000189000,0x0010,40,,109,1794,3497,True,65280,128,,,,-1
1762618251.596488000,172.17.19.207,140.82.114.25,118,55248.0,,6,0.001026000,0x0018,104,,109,1794,3497,True,65280,128,,,,-1
1762618251.738956000,172.17.23.136,224.0.0.252,75,,60235.0,17,0.000244000,,61,,,,,False,,1,,,,-1
1762618251.946917000,172.17.23.136,224.0.0.252,75,,62644.0,17,0.000112000,,61,,,,,False,,1,,,,-1
1762618251.947838000,172.17.19.207,140.82.114.25,54,55248.0,,6,0.000144000,0x0010,40,,109,3053,4217,True,64768,128,,,,-1
1762618251.949685000,172.17.19.207,140.82.114.25,258,55248.0,,6,0.001847000,0x0018,244,,109,3053,4217,True,64768,128,,,,-1
1762618252.300639000,172.17.19.207,140.82.114.25,54,55248.0,,6,0.049858000,0x0010,40,,109,3257,4290,True,64512,128,,,,-1
1762618252.352757000,172.17.20.67,172.17.23.255,82,,57621.0,17,0.000235000,,68,,,,,True,,64,,,,-1
1762618252.364133000,172.17.16.150,255.255.255.255,82,,63320.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618252.364133000,172.17.16.150,172.17.23.255,82,,63319.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618252.364133000,172.17.19.23,239.255.255.250,179,,61895.0,17,0.000000000,,165,,,,,False,,4,,*,,-1
