frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code
"1762682117.280078000","172.17.16.203","224.0.0.251","271",,"5353,5353","17","0.000000000",,"257",,,,,"False",,"1",,,
"1762682117.280078000",,,"291",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682117.280078000","172.17.16.203","224.0.0.251","214",,"5353,5353","17","0.000000000",,"200",,,,,"False",,"1",,,
"1762682117.280078000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.280078000",,,"234",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682117.280078000","172.17.23.148","172.17.23.255","82",,"57596,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682117.280078000","172.17.23.148","255.255.255.255","82",,"57597,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682117.475588000",,,"60",,,,"0.195510000",,,,,,,,,,,,
"1762682117.475588000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.475588000","172.17.23.84","224.0.0.251","303",,"5353,5353","17","0.000000000",,"289",,,,,"False",,"1",,,
"1762682117.475588000","172.17.23.84","224.0.0.251","226",,"5353,5353","17","0.000000000",,"212",,,,,"False",,"1",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","54","443,49231",,"6","0.002908000","0x0010","40",,"8","1","1874","True","71680","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","2926","443,49231",,"6","0.000000000","0x0018","2912",,"8","1","1874","True","71680","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","1278","443,49231",,"6","0.000000000","0x0018","1264",,"8","2873","1874","True","71680","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","1490","443,49231",,"6","0.000000000","0x0010","1476",,"8","4097","1874","True","71680","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","157","443,49231",,"6","0.000000000","0x0018","143",,"8","5533","1874","True","71680","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","54","443,49231",,"6","0.000000000","0x0011","40",,"8","5636","1875","True","71680","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","66","443,62795",,"6","0.000000000","0x0010","52",,"7","1","1","True","67584","45","1",,
"1762682117.478496000","140.82.112.22","172.17.19.207","54","443,62795",,"6","0.000000000","0x0010","40",,"7","1","1827","True","69632","45",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","2926","443,62795",,"6","0.000000000","0x0018","2912",,"7","1","1827","True","69632","45",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","1278","443,62795",,"6","0.000000000","0x0018","1264",,"7","2873","1827","True","69632","45",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","212","443,54151",,"6","0.000000000","0x0018","198",,"5","5636","1906","True","69632","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","54","443,59048",,"6","0.000000000","0x0010","40",,"11","1","1827","True","71680","44",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","2926","443,59048",,"6","0.000000000","0x0018","2912",,"11","1","1827","True","71680","44",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","1490","443,62795",,"6","0.000000000","0x0010","1476",,"7","4097","1828","True","69632","45",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","1278","443,59048",,"6","0.000000000","0x0018","1264",,"11","2873","1827","True","71680","44",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","118","443,54151",,"6","0.000000000","0x0018","104",,"5","5794","1998","True","69632","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","157","443,62795",,"6","0.000000000","0x0018","143",,"7","5533","1828","True","69632","45",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","54","443,62795",,"6","0.000000000","0x0011","40",,"7","5636","1828","True","69632","45",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","66","443,54151",,"6","0.000000000","0x0010","52",,"5","5858","3032","True","75776","46",,,
"1762682117.478496000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","5858","6062","True","81920","46",,,
"1762682117.478670000","172.17.19.207","140.82.112.22","54","49231,443",,"6","0.000174000","0x0014","40",,"8","1875","2873","True","0","128",,,
"1762682117.478824000","172.17.19.207","140.82.112.22","54","62795,443",,"6","0.000154000","0x0014","40",,"7","1828","2873","True","0","128",,,
"1762682117.478937000","172.17.19.207","140.82.112.22","54","59048,443",,"6","0.000113000","0x0014","40",,"11","1828","2873","True","0","128",,,
"1762682117.479013000","172.17.19.207","140.82.112.22","8670","54151,443",,"6","0.000076000","0x0018","8656",,"5","16734","5858","True","65280","128",,,
"1762682117.479128000","172.17.19.207","140.82.112.22","1187","54151,443",,"6","0.000115000","0x0018","1173",,"5","25350","5858","True","65280","128",,,
"1762682117.479876000","140.82.112.22","172.17.19.207","1490","443,59048",,"6","0.000748000","0x0010","1476",,"11","4097","1828","True","71680","44",,,
"1762682117.479876000","140.82.112.22","172.17.19.207","157","443,59048",,"6","0.000000000","0x0018","143",,"11","5533","1828","True","71680","44",,,
"1762682117.479876000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","5858","7498","True","83968","46",,,
"1762682117.479876000","140.82.112.22","172.17.19.207","54","443,59048",,"6","0.000000000","0x0011","40",,"11","5636","1828","True","71680","44",,,
"1762682117.479876000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","5858","8934","True","87040","46",,,
"1762682117.479932000","172.17.19.207","140.82.112.22","5798","54151,443",,"6","0.000056000","0x0018","5784",,"5","26483","5858","True","65280","128",,,
"1762682117.481309000","140.82.112.22","172.17.19.207","66","443,54151",,"6","0.001377000","0x0010","52",,"5","5858","8934","True","90112","46","1",,
"1762682117.481335000","172.17.19.207","140.82.112.22","1490","54151,443",,"6","0.000026000","0x0010","1476",,"5","32227","5858","True","65280","128",,,
"1762682117.481576000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000241000","0x0010","40",,"5","5858","10990","True","93184","46",,,
"1762682117.481576000","140.82.112.22","172.17.19.207","102","443,54151",,"6","0.000000000","0x0018","88",,"5","5858","10990","True","93184","46",,,
"1762682117.481652000","172.17.19.207","140.82.112.22","1490","54151,443",,"6","0.000076000","0x0010","1476",,"5","33663","5906","True","65024","128",,,
"1762682117.481652000","172.17.19.207","140.82.112.22","1294","54151,443",,"6","0.000000000","0x0018","1280",,"5","35099","5906","True","65024","128",,,
"1762682117.485370000","140.82.112.22","172.17.19.207","533","443,54151",,"6","0.003718000","0x0018","519",,"5","5906","12426","True","96256","46",,,
"1762682117.485370000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","6385","15298","True","101376","46",,,
"1762682117.485450000","172.17.19.207","140.82.112.22","6331","54151,443",,"6","0.000080000","0x0018","6317",,"5","36339","6385","True","64768","128",,,
"1762682117.531771000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.046321000","0x0010","40",,"5","6385","16734","True","104448","46",,,
"1762682117.680945000","172.17.23.148","255.255.255.255","82",,"57597,1947","17","0.149174000",,"68",,,,,"False",,"128",,,
"1762682117.680945000","172.17.23.148","172.17.23.255","82",,"57596,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682117.680945000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.680945000","172.17.22.182","224.0.0.251","103",,"5353,5353","17","0.000000000",,"89",,,,,"True",,"255",,,
"1762682117.680945000",,,"123",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682117.680945000","172.17.18.190","224.0.0.251","119",,"5353,5353","17","0.000000000",,"105",,,,,"False",,"255",,,
"1762682117.680945000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.680945000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.680945000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.793092000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.112147000","0x0010","40",,"5","6385","19606","True","110592","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","102","443,54151",,"6","0.000000000","0x0018","88",,"5","6385","19606","True","110592","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","6433","23914","True","118784","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","532","443,54151",,"6","0.000000000","0x0018","518",,"5","6433","23914","True","118784","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","6911","26483","True","124928","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","150","443,54151",,"6","0.000000000","0x0018","136",,"5","6911","27919","True","126976","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","1010","443,54151",,"6","0.000000000","0x0018","996",,"5","7007","29355","True","130048","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","7963","35099","True","141312","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","102","443,54151",,"6","0.000000000","0x0018","88",,"5","7963","36339","True","144384","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","8011","39211","True","150528","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","532","443,54151",,"6","0.000000000","0x0018","518",,"5","8011","39211","True","150528","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","66","443,54151",,"6","0.000000000","0x0010","52",,"5","8489","40647","True","155648","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","54","443,54151",,"6","0.000000000","0x0010","40",,"5","8489","42616","True","158720","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","102","443,54151",,"6","0.000000000","0x0018","88",,"5","8489","42616","True","158720","46",,,
"1762682117.793092000","140.82.112.22","172.17.19.207","532","443,54151",,"6","0.000000000","0x0018","518",,"5","8537","42616","True","158720","46",,,
"1762682117.793320000","172.17.19.207","140.82.112.22","54","54151,443",,"6","0.000228000","0x0010","40",,"5","42616","9015","True","65280","128",,,
"1762682117.859336000","172.17.19.207","192.34.20.166","400","51349,443",,"6","0.066016000","0x0018","386",,"13","1","1","True","255","128",,,
"1762682117.859402000","172.17.19.207","192.34.20.166","493","51349,443",,"6","0.000066000","0x0018","479",,"13","347","1","True","255","128",,,
"1762682117.859814000","172.17.19.207","192.34.20.166","400","51196,443",,"6","0.000412000","0x0018","386",,"14","1","1","True","255","128",,,
"1762682117.859848000","172.17.19.207","192.34.20.166","339","51196,443",,"6","0.000034000","0x0018","325",,"14","347","1","True","255","128",,,
"1762682117.863787000","172.17.19.207","35.223.238.178","385","57040,443",,"6","0.003939000","0x0018","371",,"15","1","1","True","254","128",,,
"1762682117.864143000","172.17.19.207","172.17.16.1","78",,"64483,53","17","0.000356000",,"64",,,,,"False",,"128",,,
"1762682117.865307000","172.17.19.207","192.34.20.166","66","59062,443",,"6","0.001164000","0x0002","52",,"16","0","0","True","65535","128",,,
"1762682117.871914000","172.17.16.1","172.17.19.207","94",,"53,64483","17","0.006607000",,"80",,,,,"False",,"64",,,
"1762682117.872481000","172.17.19.207","35.223.238.178","66","59063,443",,"6","0.000567000","0x0002","52",,"17","0","0","True","65535","128",,,
"1762682117.872523000","172.17.19.207","35.223.238.178","66","59064,443",,"6","0.000042000","0x0002","52",,"18","0","0","True","65535","128",,,
"1762682117.872551000","172.17.19.207","35.223.238.178","66","59065,443",,"6","0.000028000","0x0002","52",,"19","0","0","True","65535","128",,,
"1762682117.893885000",,,"60",,,,"0.021334000",,,,,,,,,,,,
"1762682117.893885000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000","172.17.23.148","255.255.255.255","82",,"57597,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682117.893885000","172.17.23.148","172.17.23.255","82",,"57596,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682117.893885000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000","172.17.19.146","224.0.0.251","322",,"5353,5353","17","0.000000000",,"308",,,,,"False",,"1",,,
"1762682117.893885000",,,"342",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682117.893885000","172.17.19.146","224.0.0.251","93",,"5353,5353","17","0.000000000",,"79",,,,,"False",,"1",,,
"1762682117.893885000",,,"113",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000","172.17.16.1","255.255.255.255","342",,"67,68","17","0.000000000",,"328",,,,,"False",,"128",,,
"1762682117.893885000",,,"95",,"64558,5355",,"0.000000000",,,,,,,,,,,,
"1762682117.893885000","172.17.16.206","224.0.0.252","75",,"64558,5355","17","0.000000000",,"61",,,,,"False",,"1",,,
"1762682117.893885000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682117.893885000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682118.092985000",,,"56",,,,"0.199100000",,,,,,,,,,,,
"1762682118.092985000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682118.092985000","172.17.23.148","172.17.23.255","82",,"57596,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682118.092985000","172.17.23.148","255.255.255.255","82",,"57597,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682118.092985000","172.17.17.101","224.0.0.251","103",,"5353,5353","17","0.000000000",,"89",,,,,"True",,"255",,,
"1762682118.092985000",,,"123",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682118.092985000",,,"95",,"64558,5355",,"0.000000000",,,,,,,,,,,,
"1762682118.092985000","172.17.16.206","224.0.0.252","75",,"64558,5355","17","0.000000000",,"61",,,,,"False",,"1",,,
"1762682118.092985000","172.17.17.249","172.17.23.255","92",,"137,137","17","0.000000000",,"78",,,,,"False",,"128",,,
"1762682118.092985000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682118.092985000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682118.092985000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682118.092985000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682118.092985000","172.17.19.146","224.0.0.251","93",,"5353,5353","17","0.000000000",,"79",,,,,"False",,"1",,,
"1762682118.092985000",,,"113",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682118.092985000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682118.092985000","172.17.22.32","224.0.0.251","307",,"5353,5353","17","0.000000000",,"293",,,,,"False",,"1",,,
"1762682118.092985000",,,"327",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682118.092985000","172.17.22.32","224.0.0.251","88",,"5353,5353","17","0.000000000",,"74",,,,,"False",,"1",,,
"1762682118.092985000",,,"108",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682118.192663000","192.34.20.166","172.17.19.207","54","443,51196",,"6","0.099678000","0x0010","40",,"14","1","632","True","519","53",,,
"1762682118.192663000","192.34.20.166","172.17.19.207","54","443,51349",,"6","0.000000000","0x0010","40",,"13","1","786","True","617","53",,,
"1762682118.192663000","192.34.20.166","172.17.19.207","2974","443,51196",,"6","0.000000000","0x0018","2960",,"14","1","632","True","521","53",,,
"1762682118.192663000","192.34.20.166","172.17.19.207","154","443,51196",,"6","0.000000000","0x0018","140",,"14","2921","632","True","521","53",,,
"1762682118.192663000","192.34.20.166","172.17.19.207","66","443,59062",,"6","0.000000000","0x0012","52",,"16","0","1","True","64240","53",,,
"1762682118.192663000","192.34.20.166","172.17.19.207","2974","443,51349",,"6","0.000000000","0x0018","2960",,"13","1","786","True","617","53",,,
"1762682118.192663000","192.34.20.166","172.17.19.207","171","443,51349",,"6","0.000000000","0x0018","157",,"13","2921","786","True","617","53",,,
"1762682118.192663000","35.223.238.178","172.17.19.207","66","443,59064",,"6","0.000000000","0x0012","52",,"18","0","1","True","42600","54",,,
"1762682118.192663000","35.223.238.178","172.17.19.207","66","443,59063",,"6","0.000000000","0x0012","52",,"17","0","1","True","42600","54",,,
"1762682118.192663000","35.223.238.178","172.17.19.207","66","443,59065",,"6","0.000000000","0x0012","52",,"19","0","1","True","42600","55",,,
"1762682118.192663000","35.223.238.178","172.17.19.207","54","443,57040",,"6","0.000000000","0x0010","40",,"15","1","332","True","291","54",,,
"1762682118.192833000","172.17.19.207","192.34.20.166","54","51196,443",,"6","0.000170000","0x0010","40",,"14","632","3021","True","255","128",,,
"1762682118.192878000","172.17.19.207","192.34.20.166","54","51349,443",,"6","0.000045000","0x0010","40",,"13","786","3038","True","255","128",,,
"1762682118.192889000","172.17.19.207","192.34.20.166","54","59062,443",,"6","0.000011000","0x0010","40",,"16","1","1","True","65280","128",,,
"1762682118.192898000","172.17.19.207","35.223.238.178","54","59064,443",,"6","0.000009000","0x0010","40",,"18","1","1","True","65280","128",,,
"1762682118.192911000","172.17.19.207","35.223.238.178","54","59063,443",,"6","0.000013000","0x0010","40",,"17","1","1","True","65280","128",,,
"1762682118.192925000","172.17.19.207","35.223.238.178","54","59065,443",,"6","0.000014000","0x0010","40",,"19","1","1","True","65280","128",,,
"1762682118.192940000","172.17.19.207","35.223.238.178","1474","57040,443",,"6","0.000015000","0x0010","1460",,"15","332","1","True","254","128",,,
"1762682118.193115000","172.17.19.207","192.34.20.166","375","51196,443",,"6","0.000175000","0x0018","361",,"14","632","3021","True","255","128",,,
"1762682118.193179000","172.17.19.207","192.34.20.166","156","51196,443",,"6","0.000064000","0x0018","142",,"14","953","3021","True","255","128",,,
"1762682118.193180000","172.17.19.207","35.223.238.178","1534","59065,443",,"6","0.000001000","0x0018","1520",,"19","1","1","True","65280","128",,,
